url,prodi,kata_kunci,judul,abstrak
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/255,TI,"Back-end, Laravel, Prototype, Sistem Laporan Penjualan, Sistem Pengelolaan Data, Cafe Gue",RANCANG BANGUN BACK END APLIKASI CAFE GUE BERBASIS WEBSITE MENGGUNAKAN FRAMEWORK LARAVEL,"Perkembangan teknologi informasi dan komunikasi memiliki peran besar dalam mengubah cara kerja di sebuah coffee shop dalam melakukan berbagai hal. Salah satunya yaitu dalam hal pengelolaan data dan laporan penjualan. Sistem ini sudah menjadi keharusan setiap coffee shop sehingga dapat menghasilkan informasi dalam memantau laporan penjualan tanpa harus membuka buku catatan penjualan yang akan memakan waktu lama dan tidak perlu datang ke toko dan data yang sudah diolah dapat disimpan dan dilihat dimana saja dan kapan saja. Dengan adanya aplikasi back end cafe gue berbasis website admin dapat mengelola data dan mencetak laporan hasil penjualan harian, bulanan, serta tahunan dengan menampilkan seluruh data yang akurat. Pada rancang bangun back end aplikasi cafe gue berbasis website menggunakan framework laravel dan database MySql serta menggunakan metode prototype yang akan diuji dengan black box testing."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/256,TI,"Codeigniter, Futsal, Profile Matching, Sistem Pendukung Keputusan",SISTEM PENDUKUNG KEPUTUSAN PENENTUAN PEMAIN TERBAIK LFAA 109 MENGGUNAKAN METODE PROFILE MATCHING BERBASIS WEB,"LFAA 109 atau Liga Futsal Antar Angakatan 109 adalah turnamen futsal yang rutin diselenggarakan setiap tahun oleh alumni SMAN 109 Jakarta. Maka dari itu setiap tim yang berkompetisi akan mengeluarkan kemampuan terbaiknya untuk meraih gelar juara. Selain itu, setiap pemain juga akan bersaing satu sama lain untuk meraih penghargaan sebagai MVP (most valueable player) atau pemain terbaik selama kompetisi ini berlangsung. Pihak panitia selaku penyelenggara kompetisi memiliki beberapa kriteria untuk menentukan pemain terbaik. Banyaknya pemain dan faktor perbandingan mengakibatkan banyaknya alternatif dan kriteria dalam menentukan pemain terbaik, hal tersebut seringkali terjadi subjektifitas dalam melakukan penentuan pemain terbaik karena dilakukan dengan cara mengamati dari permainan beberapa pemain yang dianggap layak untuk menjadi pemain terbaik. Hal ini dapat menyebabkan kecemburuan sosial karena belum tentu hasil yang didapatkan adalah pemain yang bermain optimal selama kompetisi. Oleh karena itu dibutuhkan sebuah sistem untuk membantu dalam menentukan pemain terbaik dengan menggunakan metode profile matching. Sistem dikembangkan dengan framework Codeigniter dan MySql sebagai database."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/257,TI,"Klasifikasi, Random Forest, CRISP-DM, Kartu Kred",IMPLEMENTASI ALGORITMA RANDOM FOREST UNTUK KLASIFIKASI PENERIMA KARTU KREDIT,"Kartu kredit merupakan salah satu produk yang dikeluarkan oleh bank konvensional yang dapat dijadikan sebagai alat transaksi. Dalam mengajukan kartu kredit terdapat persyaratan yang harus dilengkapi seperti minimal pendapatan per bulan dan usia. Terdapat beragam latar belakang calon nasabah dalam mengajukan kartu kredit, sehingga diperlukan pengklasifikasian terhadap penerima kartu kredit. Klasifikasi dilakukan dengan menggunakan algoritma Random Forest dalam membaca pola data nasabah. Pembuatan model tersebut menggunakan bahasa pemrograman Python, serta framework Laravel untuk layanan web. Data yang digunakan berasal dari situs Kaggle. Guna memberikan gambaran terhadap pengelolaan data maka dilakukan implementasi terhadap tahapan Cross-Industry Standard Process for Data Mining atau CRISP-DM. Penelitian ini membagi data menjadi 30% data testing dan 70% data training untuk mengevaluasi performa terbaik. Dengan begitu nilai akurasi yang didapat sebesar 97,34%."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/258,TI,"Sistem Pakar, Forward Chaining, Kerusakan Hardware Laptop",IMPLEMENTASI SISTEM PAKAR DIAGNOSA KERUSAKAN HARDWARE LAPTOP DENGAN METODE FORWARD CHAINING,"Sistem pakar adalah sebuah aplikasi yang dapat melakukan kegiatan seperti manusia yang dapat mendiagnosa kerusakan hardware laptop. Sistem pakar ini dapat digunakan dan membantu ahli laptop dan pengguna laptop proses diagnosa kerusakan hardware laptop dengan cara memasukkan gejala-gejala kerusakan yang terjadi pada hardware laptop serta mampu memberikan informasi pengetahuan tentang jenis kerusakan sehingga didapatkan solusi berupa pengendalian dari kerusakan tersebut. Sistem ini dikembangkan untuk menyimpan pengetahuan keahlian seorang pakar hardware laptop. dalam penelitian ini menggunakan metode Forward Chaining,sehingga nantinya sistem yang dikembangkan ini dapat dijadikan asisten pandai untuk membantu memecahkan permasalahan pada hardware laptop. Sistem ini dikembangkan berbasis web dengan Implementasi system informasi ni menggunakan bahasa pemograman PHP,untuk database management system - nya menggunakan MySQL. Berdasarkan Hasil pengujian aplikasi maka dapat disimpulkan bahwa aplikasi ini layak digunakan dan dapat membantu user."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/259,TI,"Algoritma K-Medoids, Covid-19, Data Mining,",CLUSTERING DENGAN DATA MINING UNTUK MENGETAHUI POTENSI PENYEBARAN VAKSIN COVID-19 PADA 10 PROVINSI DI INDONESIA MENGGUNAKAN METODE ALGORITMA K-MEDOIDS,"Pandemi Covid-19 di Indonesia merupakan hal yang tidak bisa dihindari lagi. Penularan Covid-19 hanya bisa dicegah dengan kedisiplinan untuk tetap berada di rumah. Risiko penularan pun bisa terhindarkan dan masalah Covid-19 di Indonesia bisa segera diatasi kebijakan yang paling baik. Berdasarkan analisa yang dilakukan, penulis menyimpulkan dasar permasalahan dalam penelitian ini ialah cakupan penyakit covid-19 yang semakin meningkat setiap bulanya. Untuk itu tujuan penelitian ini adalah melakukan clustering vaksinisasi covid pada 10 Provinsi di indonesia. Pengelompokan tersebut dapat menggunakan metode pengelompokan dengan algoritma K-Medoids. Menyesuaikan dengan tujuan yang hendakl dicapai, metode yang digunakan dalam pembuatan website ini penulis menggunakan metode waterfall karena pengumpulan data dan tahap pengerjaan dilakukan dilakukan sesuai dengan tahap – tahap yang ada pada metode waterfall. Hasil yang diperoleh dari penelitian ini adalah aplikasi yang dibuat berhasil mendata dan mengetahui persebaran vaksinisasi covsid di 10 Provinsi di Indonesia. Serta, aplikasi yang dibuat mampu membantu pemerintah untuk melakukan penyebaran vaksin covid 19 di 10 Provinsi di Indonesia secara merata dan tepat."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/261,TI,"Android, Augmented Reality, React Native, NodeJS",Rancang Bangun Frontend dan Backend Sistem Android Toko Sepatu Online Menggunakan React Native dan NodeJS,"Sebelum internet belum ramai digunakan, pebisnis sepatu ataupun lainnya melakukan bisnisnya secara langsung, dan calon pembeli diharuskan mendatangi toko untuk melihat ataupun membeli. Namun dengan perkembangan penggunaan internet dan teknologi yang pesat sekarang ini, bisnis menjadi berkembang, dan pebisnis dapat memulai bisnisnya secara online. Bisnis yang dilakukan secara online menjadikan suatu bisnis tersebut dapat lebih mudah diakses olah pelanggan dan menghemat waktu dan tidak dibatasi oleh tempat. PT Gazira Permata Garuda saat ini masih menjual sepatu secara langsung dan melalui berbagai website marketplace. Namun penjualan melalui website marketplace memiliki batasan mengiklankan sepatu dalam bentuk 2 dimensi, dan pendataan yang tidak terpusat yang mana tidak langsung tersinkronisasi antar website marketplace, karena proses sinkronisasi antar website marketplace harus dilakukan secara manual. Tugas akhir ini bertujuan menciptakan sistem toko sepatu online berbasis android yang mengimplementasikan teknologi augmented reality dengan menggunakan React Native dan NodeJS pada PT Gazira Permata Garuda untuk dapat mengiklankan objek sepatu secara 3 dimensi dan menyimpanan data secara terpusat."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/262,TI,"Android, Framework Laravel, Prototyping method",Rancang Bangun Aplikasi o’RAME Berbasis Mobile dan Website pada UMKM Kelurahan Meruyung Depok,"UMKM Kelurahan Meruyung yang beranggotakan 50 orang yang telah mengikuti binaan dari Kota Depok, hampir 90% menjual produk makanan. Para pelaku UMKM menjual produknya dengan mengikuti beberapa festival atau bazar yang terdapat di kota Depok. Pada saat pandemi COVID-19, UMKM meruyung membentuk o’RAME (Online Pasar Raya Meruyung). o’RAME adalah pasar online yang dibentuk oleh UMKM Meruyung sebagai wadah berkumpulnya para pelaku UMKM yang berdomisili di Kelurahan Meruyung yang terdampak pandemi COVID-19. o’RAME hanya memanfaatkan Aplikasi Whatsapp sebagai tempat untuk dijadikannya proses bisnis. Menurut Bu Susi (Ketua UMKM Meruyung) proses bisnis ini tidak efektif karena para pelaku UMKM lebih banyak mengeluarkan waktu untuk membalas pesan dari konsumen secara satu persatu dan banyak konsumen tidak tahu keberadaan o’RAME ini. Penelitian ini bertujuan untuk membuat Aplikasi o’RAME sebagai proses bisnis yang dapat mempermudahan konsumen dan produsen dalam proses jual beli. Pembuatan aplikasi juga dapat membantu pelaku UMKM dalam mempromosikan produknya dan membantu konsumen untuk menemukan informasi produk yang dijual oleh pelaku UMKM. Aplikasi o’RAME untuk konsumen dirancang berbasis Android, sementara pelaku UMKM dirancang berbasis Web menggunakan framework Laravel. Dalam pembuatan aplikasi ini menggunakan 2 metode yaitu pengumpulan data dan prototyping"
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/263,TI,"Chatbot, LINE Messenger, TF-IDF, Cosine Similarity,CodeIgniter",Implementasi Fitur Info Penerimaan dan Jurusan Pada Chatbot Layanan Informasi PNJ Dengan Metode TF-IDF dan Cosine Similarity,"Politeknik Negeri Jakarta (PNJ) merupakan perguruan tinggi negeri yang terdapat di areal kampus Universitas Indonesia, Depok, Jawa Barat, Indonesia. PNJ berkembang sangat pesat dan memiliki banyak peminat pada jurusan yang ditawarkan seperti : Teknik Sipil, Teknik Elektro, Teknik Grafika dan Penerbitan, Teknik Mesin, Teknik Informatika dan Komputer, Administrasi Niaga, dan Akuntansi. Saat ini pencarian informasi masih dilakukan dengan cara membuka website dan belum terdapat admin yang dapat menjawab pertanyaan. Sehingga dibutuhkan chatbot yang dapat digunakan setiap saat. Dalam tahap perancangan digunakan framework CodeIgniter dan diimplementasikan pada platform LINE, sehingga digunakan SDK LINE dengan Messaging LINE API. Chatbot menggunakan metode Cosine Similarity dan TF-IDF. Dengan adanya chatbot diharapkan dapat membantu menjawab secara cepat dan akurat. Berdasarkan dari hasil pengujian chatbot diharapkan dapat menampilkan informasi seputar PNJ."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/264,TI,"Kendaraan, Bengkel, Covid-19, Mobile, Flutter",Pembuatan Modul Frontend Menggunakan Framework Flutter Pada Sistem Informasi Layanan Perbaikan Kendaraan Bermotor,"Melonjaknya kendaraan bermotor di Indonesia sangat pesat, sehingga menimbulkan kemacetan disertai kurangnya informasi layanan bengkel yang ada di sekitar, belum lagi dikarenakan adanya pandemi covid-19 ini masyarakat menjadi takut untuk berpergian keluar rumah. Pada zaman sekarang perkembangan teknologi juga terus berkembang guna membantu mengatasi suatu masalah. Salah satu masalah yang ditimbulkan adalah masyarakat yang diharuskan untuk membatasi pergerakan diluar rumah dan mengakibatkan bengkel-bengkel kendaraan menjadi lebih sepi. Terdapat juga masalah lain, yaitu masyarakat yang dapat menyalurkan keahliannya dalam memperbaiki kendaraan tidak dapat membuka bisnis nya dipinggir jalan dikarenakan terkendala biaya, oleh karena itu pemanggilan mekanik terdekat berbasis mobile dibuat untuk membuka lapangan pekerjaan dan juga kemudahan bagi masyarakat untuk mengetahui adanya seseorang yang ahli memperbaiki kendaraan bermotor terdapat di sekitar lokasi yang diinginkan dengan pemetaan peta digital yang sudah tersedia dalam smartphone untuk membantu pengguna sistem saling terintergrasi. Penelitian ini berfokus terhadap modul frontend yang dikembangkan menggunakan framework flutter."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/265,TI,"montir, kualifikasi, monitoring, backend, laravel",PEMBUATAN MODUL BACKEND MENGGUNAKAN LARAVEL PADA SISTEM INFORMASI LAYANAN PERBAIKAN KENDARAAN BERMOTOR,"Montir merupakan sumber daya utama dalam kelangsungan proses bisnis dalam industry alat berat. Dalam memajukan kompetensi montir, industri memberikan kualifikasi yang disesuaikan dengan tingkat keahlian montir dan karakteriktik produk industri. Dengan adanya kualifikasi, montir dapat mengembangkan kemampuan untuk menyelesaikan pekerjaannya dengan baik. Ketika memiliki montir yag bersertifikat, industri mampu menunjukan kepada customer bahwa produk dan jasa telah sesuai dengan tenaga yang berkompeten. Perolehan dari kegiatan perektutan dapat membantu industry dalam mengelola dan monitoring para pekerja. Penelitian ini berfokus terhadap pembuatan modul backend menggunakan Laravel yang digunakan oleh admin untuk mengamati/meninjau montir dalam melakukan pekerja hingga selesai."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/266,TI,"Sistem Informasi, WhatsApp gateway, WhatsApp API, framework laravel",SISTEM INFORMASI PELANGGARAN SISWA BERBASIS WEB DENGAN WHATSAPP GATEWAY,"Pada tugas akhir ini dibuatlah Sistem informasi pelanggaran siswa berbasis web pada objek penelitian yaitu SMA Negeri 98 Jakarta. Sistem ini di bangun berdasarkan pada beberapa kasus yang menyatakan bahwa orang tua atau wali murid tidak mengetahui adanya pelanggaran-pelanggaran yang dilakukan oleh anaknya ketika disekolah. Dengan adanya sistem ini nantinya baik siswa maupun orang tua siswa dapat memantau pelanggaran yang telah dilakukan oleh siswa melalui sistem informasi berbasis website dan WhatsApp gateway sehingga dapat dilakukan introspeksi untuk berbuat lebih baik lagi. Dalam penelitian ini menggunakan metode waterfall pada metode pengembangan perangkat lunaknya dan framework laravel sebagai back-end serta WhatsApp API yang merupakan fitur resmi dari WhatsApp, dimana API ini memungkinkan terjadinya integrasi aplikasi yang berbeda secara bersamaan. Setelah melakukan tahapan analisis, perancangan, implementasi dan evaluasi yang dilakukan pada website, maka dapat ditarik kesimpulan bahwa sistem ini dapat digunakan pengguna dalam mengakses website dengan memanfaatkan fitur yang telah dikembangkan dan dapat berjalan dengan baik sesuai pengujian dengan akurasi 87.8% dari pengujian."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/267,TI,"informasi, gambaran, teknologi, Vitual Tour, webGIS, wisata.",PERANCANGAN SISTEM INFORMASI WISATA KABUPATEN CIANJUR BERBASIS WEBGIS DENGAN VIRTUAL TOUR,"Pariwisata mempunyai peranan penting dalam pembangunan ekonomi di berbagai daerah di Kabupaten Cianjur. Banyak daerah di Cianjur menjadikan pariwisata sebagai sektor unggulan dalam memperoleh pendapatan daerah bukan pajak, membuka lapangan kerja, maupun peningkatan ekonomi masyarakat setempat. Untuk dapat membangkitkan itu semua perlu dilakukan pembenahan, penataan objek wisata, dan promosi untuk dapat mendatangkan wisatawan dari berbagai wilayah. Maka dari itu dibutuhkan sistem informasi yang dapat mempermudah pengelola wisata dalam mengolah data, serta mempermudah wisatawan dalam memperoleh informasi. Perkembangan teknologi yang semakin meningkat, maka dari permasalahan tersebut diusulkan adanya perubahan sistem lama kedalam sistem yang baru dengan teknologi komputer berbasis webGIS dengan menggunakan teknologi Vitual Tour yang dapat memberikan gambaran yang lebih luas. Metode yang digunakan dalam pengembangan perangkat lunak ini menggunakan Model Waterfall. Diharapkan dengan adanya sistem ini, mampu mengatasi berbagai kebutuhan user untuk memperoleh informasi serta membantu pemerintah meningkatkan pendapatan daerah."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/268,TI,"Donor Darah, Android, SDLC, Darah, Website",IMPLEMENTASI APLIKASI LAYANAN DONOR DARAH BERBASIS ANDROID MENGGUNAKAN BAHASA JAVA,"Darah merupakan salah satu bagian dalam tubuh manusia dikarenakan darah memiliki fungsi untuk mengedarkan sari makanan, mangangkut oksigen, mengedarkan hormon, dan lain-lain. Jika manusia mengalami kecelakaan atau terserang penyakit yang bisa mengakibatkan kekurangan darah akan membahayakan keselamatan seseorang. Donor darah adalah proses pemberian darah secara sukarela untuk maksud dan tujuan transfusi darah bagi orang lain yang membutuhkan. Banyak yang ingin mrndonorkan darah untuk membantu sesama tetapi karena informasi yang masih kurang, masyarakat tidak tau bagaimana cara mengetahui informasi, jadwal, dan kegiatan donor darah. Terlebih masih banyak seseorang yang mengalami kesulitan dalam mendapatkan darah langsung dari PMI karena stok darah yang dibutuhkan tidak selalu ada, maka dari itu komunikasi dengan pendonor terjalin dilihat dengan banyaknya pengguna smartphone pada saat ini. Metodologi yang digunakan untuk rancang bangun sistem ini menggunakan metode SDLC (System Development Life Cycle). Adapun hasil pengujian aplikasi yaitu masyarakat dapat dengan mudah mencari pendonor, masyarakat mudah mendapatkan informasi mengenai jadwal donor darah."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/269,TI,"Kerusakan Mesin, Forward Chaining, Certainty Factor, Toyota Kijang Innova",SISTEM PAKAR BERBASIS WEB UNTUK DETEKSI KERUSAKAN MESIN TOYOTA KIJANG INNOVA DENGAN METODE FORWARD CHAINING DAN CERTAINTY FACTOR,"Mobil adalah salah satu transportasi yang banyak digunakan oleh masyarakat untuk berpindah dari suatu tempat ke tempat lainnya dengan lebih mudah dan aman, di indonesia terdapat banyak tipe mobil yang dijual dan masyarakat dapat memilih sesuai kebutuhannya mereka, salah satu tipe mobil yang digemari di indonesia adalah Multi Purpose Vehicle (MPV) yang dimana tipe tersebut sangat cocok dengan karakter keluarga indonesia yang senang berpegian dengan keluarga dan tentunya dapat diandalkan. Mobil yang sangat digemari oleh keluarga indonesia sejak dahulu ialah Toyota Kijang Innova, dengan segala kepraktisan dan ketahanannya maka mobil tersebut sangat laris dijual dijalanan indonesia hingga sampai saat ini. Dengan banyaknya pengguna mobil Toyota Kijang Innova maka dibutuhkan sistem untuk mendeteksi kerusakan mesin dengan cepat yang dapat memudahkan user untuk mendeteksi kerusakan mesin mobil yang dialaminya, oleh sebab itu dibuat Sistem Pakar Deteksi Kerusakan Mesin Mobil Toyota Kijang Innova Dengan Metode Forward Chaining dan Certainty Factor. Pemilihan metode Forward Chaining dapat digunakan untuk menentukan setiap rule dari setiap gejala yang telah ditentukan oleh pakar dan penggunaan metode Certainty Factor dapat menyimpulkan suatu kerusakan dengan menunjukan tingkat persentase kerusakan berdasarkan pakar."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/270,TI,"informasi, gambaran, teknologi, Vitual Tour, webGIS, wisata.",PERANCANGAN SISTEM INFORMASI WISATA KABUPATEN CIANJUR BERBASIS WEBGIS DENGAN VIRTUAL TOUR,"Pariwisata mempunyai peranan penting dalam pembangunan ekonomi di berbagai daerah di Kabupaten Cianjur. Banyak daerah di Cianjur menjadikan pariwisata sebagai sektor unggulan dalam memperoleh pendapatan daerah bukan pajak, membuka lapangan kerja, maupun peningkatan ekonomi masyarakat setempat. Untuk dapat membangkitkan itu semua perlu dilakukan pembenahan, penataan objek wisata, dan promosi untuk dapat mendatangkan wisatawan dari berbagai wilayah. Maka dari itu dibutuhkan sistem informasi yang dapat mempermudah pengelola wisata dalam mengolah data, serta mempermudah wisatawan dalam memperoleh informasi. Perkembangan teknologi yang semakin meningkat, maka dari permasalahan tersebut diusulkan adanya perubahan sistem lama kedalam sistem yang baru dengan teknologi komputer berbasis webGIS dengan menggunakan teknologi Vitual Tour yang dapat memberikan gambaran yang lebih luas. Metode yang digunakan dalam pengembangan perangkat lunak ini menggunakan Model Waterfall. Diharapkan dengan adanya sistem ini, mampu mengatasi berbagai kebutuhan user untuk memperoleh informasi serta membantu pemerintah meningkatkan pendapatan daerah."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/272,TI,"COVID-19, Kota Depok, Prediksi",Arima Box Jenkins Sebagai Metode Untuk Prediksi Penyebaran COVID-19 Di Daerah Kota Depok,"Pada masa sekarang adalah masa yang bisa dibilang salah satu masa yang buruk dibelahan dunia manapun. Saat ini, dunia sedang menghadapi musuh yang sama, yaitu virus corona. Virus ini menular dengan sangat cepat dan telah menyebar ke hampir semua negara, termasuk Indonesia, hanya dalam waktu beberapa bulan. Hal tersebut membuat beberapa negara menerapkan kebijakan untuk memberlakukan lockdown dalam rangka mencegah penyebaran virus Corona. Di Indonesia sendiri, diberlakukan kebijakan Pembatasan Sosial Berskala Besar (PSBB) untuk menekan penyebaran virus ini. Tetapi seiring berjalan nya waktu, Pembatasan Sosial Berskala Besar (PSSB) ini menjadi tidak efektif dikarenakan, kurangnya kesadaran masyarakat akan kebijakan ini. Kota Depok adalah kota yang terdiri dari 11 kecamatan dan menurut data pada tahun 2020 jumlah penduduk dikota depok mencapai 2.484.000 penduduk. Dan kota depok ini juga, menurut data dari pusat informasi dan koordinasi COVID-19 daerah jawa barat, menempati peringkat ke 3 pasien yang positif. Berdasarkan permasalahan tersebut, maka dilakukan peramalan atau prediksi untuk mengantisipasi atau mengurangi terinfeksinya penduduk di Kota Depok ini dari COVID-19."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/273,TI,"franchise, analytical hierarchy process, kriteria",ANALISIS PENERAPAN METODE ANALYTICAL HIERARCHY PROCESS PADA FITUR ALTERNATIF PEMBUKAAN FRANCHISE MITRAYUK,"Franchise merupakan salah satu bisnis yang banyak dilakukan oleh masyarakat, pada tahun 2016 tercatat ada 81.441 gerai franchise yang ada di Indonesia, namun setelah survey yang dilakukan ke 112 responden, terdapat 67,9% responden yang tidak mengetahui cara membuka franchise. Berdasarkan survei tersebut dibutuhkan website untuk mencari mensentralisasikan informasi mengenai pembukaan franchise, serta dibutuhkannya fitur untuk memberikan alternatif pilihan pembukaan franchise. Menurut ahli dibutuhkan kriteria dan bobot untuk mencari franchise yang tepat, oleh karena itu dalam fitur memberikan alternatif franchise, sistem mengimplementasikan algoritma analytical hierarchy process. Kriteria yang dipakai dalam implementasinya berjumlah 8 kriteria. Dari hasil pengujian implementasi didapatkan 2 dari 10 alternatif franchise sama urutannya dengan 10 alternatif pilihan ahli, namun jika mengabaikan urutannya maka didapat 9 dari 10 alternatif yang sama."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/274,TI,"QR-Code, Kasir, Presensi, Penilaian Karyawan Terbaik, Metode Profile Matching, Metode Waterfall",PEMBUATAN MODUL KASIR RESTAURANT DAN KELAYAKAN KARYAWAN TERBAIK DENGAN METODE PROFILE MATCHING (Studi Kasus Dbesto Cabang Depok),"Dunia bisnis saat ini membutuhkan teknologi yang dapat memberikan suatu kemudahan dalam penerapan maupun penggunaannya. Perusahaan Dbesto yang bergerak dibidang industri restoran makanan cepat saji dengan harga yang cukup terjangkau dan memiliki jenis makanan yang beragam menjadikan restoran Dbesto sebagai pillihan pelanggan untuk memesan makanan. Oleh karena itu restoran Dbesto terutama beberapa cabang yang berada pada kota Depok diantaranya cabang Beji Ridwan Rais, Nusantara, Auri, Pelni dan Tegal Parang membutuhkan suatu sistem pelayanan untuk dapat mempermudah mengelola transaksi penjulan yang banyak pada saat pelanggan yang melakukan pemesanan makan ditempat, mengelola data hasil penjualan dan mengelola data karyawan pada restoran. Tujuan dari penelitian ini yaitu akan membangun Aplikasi sistem kasir berbasis android yang akan dibangun memanfaatkan teknologi Quick Response Code (QR Code) sebagai alat akses dan memilki beberapa fitur seperti, fitur pelayanan, fitur presensi karyawan, fitur penilaian yang dibangun berbasis website yang di implementasikan menjadi webview didalam aplikasi mobile dan fitur admin yang dapat mengelola data karyawan. Metode pengembangan sistem aplikasi kasir menggunakan waterfall dan memanfaatkan sistem pendukung keputusan menggunakan metode algoritma Profile Matching untuk perhitungan penilaian karyawan. Hasil dari penelitian ini didapat sebuah sistem kasir yang memiliki beberpa fitur yang diharapkan dapat membantu seluruh kegiatan yang ada di restoran."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/275,TI,"Management, Project, Management Project, Android, Critical Path Method, Alpha Testing, Alpha Testing, User Acceptance Testing",Rancang Bangun Aplikasi Management Project Berbasis Android Menggunakan Critical Path Method (Studi Kasus: PT. Spero Indonesia),"Sebuah perusahaan konsultan IT menangani cukup banyak proyek dari beberapa klien, namun belum memiliki sisitem informasi yang memadai untuk mengelola proyek. Oleh karena itu, dibutuhkan sebuah sistem informasi yang khusus menangani proyek untuk menyelesaikan permasalahan tersebut. Maka dibuatlah sistem manajemen proyek dalam bentuk aplikasi yang bernama Management Project berbasis android. Sistem pada penelitian ini akan berfokus pada penjadwalan serta menunjukkan perkiraan waktu yang realistis pada tahapan proyek serta pembagian tugas kepada para pekerjanya. Metode yang digunakan untuk penentuan waktu terbaik dalam penyelesaian proyek yaitu Critical Path Method (CPM) yang digunakan untuk menghitung waktu serta durasi pengerjaan proyek supaya proyek yang ditangani dapat diselesaikan sesuai deadline. Pengujian yang dilakukan pada aplikasi ini menggunakan alpha testing dengan hasil pengujian 95% dan menggunakan user acceptance testing memiliki hasil pengujian 71%. Sehingga menjadikan sistem ini mampu beroperasi secara efektif dan efisien oleh semua level user. Kata kunci: Management, Project, Management Project, Android, Critical Path Method, Alpha Testing, Alpha Testing, User Acceptance Testing"
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/276,TI,"Analytical Hierarchy Process, Studio Musik, Sistem Pendukung Keputusan, Web",SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN STUDIO MUSIK MENGGUNAKAN ANALYTICAL HIERARCHY PROCESS BERBASIS WEB,"Ketersediaan studio musik yang semakin meningkat dan beraneka ragam seringkali membuat musisi merasa bingung dalam memilih tempat untuk berlatih musik atau melakukan perekaman. Dalam pemilihan studio musik terdapat beberapa parameter penilaian atau kriteria sepert pelayanan, harga, fasilitas alat, waktu operasional dan fasilitas rekaman. Digunakan sebuah metode Analytical Hierarchy Process yang menghasilkan sebuah peringkat studio terbaik untuk memudahkan musisi dalam pemilihan studio musik. Berdasarkan hasil pengujian yang telah dilakukan dengan justifikasi expert tingkat ketepatan ranking alternatif pilihan studio musik yang dihasilkan oleh sistem pendukung keputusan menggunakan metode Analytical Hierarchy Process mendapatkan hasil 80%, maka dapat disimpulkan bahwa metode AHP dapat digunakan dalam menentukan ranking alternatif pilihan sebuah studio musik."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/277,TI,"Petopia, MERN, Marketplace, Petshop, Web",RANCANG BANGUN SISTEM INFORMASI MARKETPLACE PETOPIA BERBASIS WEB,"Mencari dan memesan jasa atau perlengkapan hewan peliharaan sangat sulit karena pandemi Covid-19 atau virus corona membatasi aktivitas orang di luar rumah, Selain itu tidak banyak jasa pet hotel atau pet grooming hewan peliharaan terutama kucing dan kelinci yang ada di marketplace pada biasanya. Oleh karena permasalahan tersebut dibuatlah aplikasi marketplace khusus kucing dan kelinci yang dapat mempertemukan setiap pemilik toko dan pembeli di Kota Depok. Pada penelitian ini aplikasi yang dibuat dikhususkan untuk administrator dan pemilik toko yang berbasis web menggunakan framework ReactJS sebagai library untuk tampilan user interface, NodeJS untuk sistem backend dan MongoDB sebagai database, sistem nantinya terintegrasi dengan aplikasi pembeli yang berbasis mobile. Pada penelitian ini menggunakan metode studi literatur dan wawancara, pada metode pengembangan aplikasi marketplace Petopia menggunakan SDLC prototyping yang dipadukan dengan penulisan laporan skripsi. Hasil dari penelitian inipun merupakan marketplace yang berfungsi sebagai sebuah platform perantara dari banyak pet shop dan juga pembeli. Sistem ini belum diuji dengan pengujian stress testing untuk melihat kemampuan web ketika diakses oleh karena itu masih banyak yang dikembangkan dari sistem marketplace Petopia."
