url,prodi,kata_kunci,judul,abstrak
http://jurusan.tik.pnj.ac.id/repositori/dok/136,Teknik Informatika,"SKIRE, Personalized Recommendation, Waterfall, Decision Tree",IMPLEMENTASI FITUR PERSONALIZED RECOMMENDATION PADA WEBSITE KURSUS ONLINE SKIRE MENGGUNAKAN METODE DECISION TREE-BASED RECOMMENDATION,"Berdasarkan data dari BPS, TPT untuk jenjang Diploma I/II/III telah mengalami kenaikan, dari 4,81% pada Agustus 2018 menjadi 5,39% pada Agustus 2019. Ekonom dari Institute for Development of Economics and Finance (INDEF), Bhima Yudhistira, berpendapat bahwa keahlian yang dihasilkan dari lulusan lembaga pendidikan belum sesuai dengan kebutuhan industri. Keahlian kerja dapat diperoleh dengan pembelajaran dan pelatihan lebih lanjut, salah satunya adalah melalui kursus online. Untuk memperoleh pengetahuan dan keterampilan yang dibutuhkan oleh industri, maka dibutuhkan pembelajaran yang tepat dan sesuai dengan standar industri. Oleh karena itu, selain memberikan pembelajaran tentang keahlian dalam industri, website kursus online dapat memanfaatkan fitur rekomendasi yang dapat membantu penggunanya memperoleh informasi pekerjaan dan materi kursus keahlian yang sesuai berdasarkan preferensi pengguna. Tujuan dari penelitian ini adalah memberikan rekomendasi pekerjaan berdasarkan profil pengguna pada website kursus online SKIRE. Dengan adanya fitur rekomendasi tersebut, SKIRE akan memberikan informasi tentang pekerjaan yang sesuai dengan profil pengguna dan skill requirement yang sesuai dengan pekerjaan tersebut. Fitur ini dikembangkan menggunakan metode Waterfall dan pengolahan data preferensi pengguna menggunkaan Decision Tree-Based Recommendation. Sumber data yang digunakan adalah data primer dari penyebaran kuesioner serta data sekunder yang diperoleh melalui studi literatur dengan memeriksa beberapa jurnal terkait. Hasil dari penelitian ini adalah algoritma decision tree c.45 yang diimplementasikan pada website SKIRE dapat memberikan rekomendasi pekerjaan dan informasi skill requirement untuk pekerjaan tersebut dengan tingkat akurasi sebesar 88,89%."
http://jurusan.tik.pnj.ac.id/repositori/dok/138,Teknik Informatika,"Sistem, Sistem Pendukung Keputusan, AHP",Rancang Bangun Sistem Pendukung Keputusan Pemilihan Rumah di Perumahan Kawasan Parung dengan menggunakan Analytical Hierarchy Process,"Dalam membeli rumah di perumahan yang akan dibeli, konsumen seringkali mengalami masalah dalam menentukan rumah yang akan dibeli, karena setiap rumah tersebut mempunyai karakteristik yang berbeda. Dalam memilih rumah perlu adanya parameter atau kriteria yang dinilai seperti harga rumah, lokasi, desain, fasilitas dan tipe rumah. Untuk itu diperlukan metode yang digunakan untuk memilih rumah berdasarkan kriteria tersebut, Analytical Hierarchy Process merupakan metode yang cocok untuk menangani kriteria pada sistem pendukung keputusan pemilihan rumah di perumahan."
http://jurusan.tik.pnj.ac.id/repositori/dok/142,Teknik Informatika,"smart hotel, self-service, sistem manajemen hotel, digitalisasi proses",Rancang Bangun Aplikasi Smart Self-Service Hotel,"Pariwisata merupakan salah stau sumber devisa terbesar yang di peroleh negara dalam sektor ekonomi yang melibatkan sektor – sektor pendukung lainnya seperti akomodasi, perdagangan, dan lain lain. Hotel merupakan salah satu faktor pendukung dalam pariwisata dan memiliki peranan penting sebagai penyedia sarana akomodasi. Walaupun proses pemesanan dan pembayaran sudah sangat mudah tetapi pemesanan kamar hotel melalui Online Travel Agent masih tetap harus melalui resepsionis. Berbagai masalah yang terjadi pada tahap ini seperti terkadang ada waktu disaat pegawai yang ditugaskan sedikit tetapi pelanggan yang harus dilayani cukup banyak sehiungga mengakibatkan antrian yang panjang, hal ini tentunya dapat mengurangi kepuasan dari pelanggan. Perbedaan bahasa juga menjadi salah satu masalah yang dihadapi saat pelanggan mancanegara yang kurang mahir dalam berbahasa inggris yang sering kali berujung pada kesalahpahaman serta menurunkan kepuasan pelanggan. Pelanggan menginginkan kesederhanaan dan kemudahan seperti yang sudah diterapkan dalam aplikasi gojek, grab, dan lain-lain dimana mereka hanya memerlukan sedikit langkah untuk mendapatkan yang mereka inginkan."
http://jurusan.tik.pnj.ac.id/repositori/dok/143,Teknik Informatika,"JENJANG KARIR DOSEN, SISTEM INFORMASI DOSEN, PENGAJUAN ANGKA KREDIT",Rancang Bangun Sistem Informasi Jenjang Karir Dosen (JTIK) Politeknik Negeri Jakarta Menggunakan Framework Laravel,"Aplikasi atau sistem informasi yang membantu dosen dan tim penilai dalam membantu pengajuan angka kredit dosen agar lebih mudah dalam mengatasi pengajuan angka kredit dan meminimalisisr kesalahan penilaian dari angka kredit, pada sistem ini angka kredit sesuai dengan pedoman yang digunakan oleh Politeknik Negeri Jakarta"
http://jurusan.tik.pnj.ac.id/repositori/dok/145,Teknik Informatika,"Data Mining, Market Basket Analysis, Apriori, Laravel, PHP",Implementasi Metode Market Basket Analisys Untuk Mencari Pola Penjualan Makanan,"Ketatnya persaingan pada penjualan, membuat pemilik Restoran Cafelo harus pintar dalam menganalisis pasar. Selain itu, ketersediaan barang yang dijualpun menjadi salah satu faktor yang harus dianalisis supaya kebutuhan pelanggan dapat terpenuhi. Untuk mendukung hal itu, data penjualan sebelumnya dapat dimanfaatkan untuk menganalisis pasar dan kebutuhan pelanggan. Penambahan algoritma Algoritma apriori termasuk jenis aturan asosiasi pada data mining, algoritma apriori yang bertujuan untuk menemukan item sets dijalankan pada sekumpulan data. Berdasarkan hubungan tersebut, dimungkinkan melakukan promosi barang dengan pola keterikatan barang tersebut. Konsumen yang melakukan pembelian produk akan tertarik untuk melakukan pembelian produk yang berbeda, dari yang biasa dibelinya. Bila konsumen tidak melakukan pembelian produk yang terdapat dalam pola penjualan produk, barista dapat menawarkan produk yang terdapat dalam pola penjualan produk. Salah satu algoritma penemuan kombinasi pola barang ialah algoritma apriori. Penggunaan cara asosiasi dalam penelusuran pola keterikatan guna promosi produk, diharapkan dapat meminimalkan promosi produk yang memiliki tingkat penjualan rendah. Dengan meminimalkan promosi barang yang tidak terbeli, konsumen tidak akan terganggu dengan promosi produk yang tidak memiliki pola keterikatan, sehingga promosi akan lebih efektif."
http://jurusan.tik.pnj.ac.id/repositori/dok/146,Teknik Informatika,"algoritma Support Vector Machine(SVM), Cyberbullying, klasifikasi, Sentiment Analysis, twitter, media sosial.",Implementasi Sentiment Analysis Cyberbullying pada Twitter Menggunakan Algoritmaa Support Vector Machine,"Twitter menjadi salah satu media sosial yang sering digunakan oleh masyarakat Indonesia. Tak sedikit pengguna menggunakan Twitter untuk melakukan tindakan negatif seperti penipuan, penyebaran berita bohong, menulis hal - hal yang cenderung mengandung ujaran kebencian, hingga perundungan secara daring (cyberbullying). Twitter telah mengembangkan fitur seperti pembatasan reply, rethink method, pemblokiran, mute dan pelaporan sebagai upaya pencegahan cyberbullying. Penelitian ini akan mengklasifikasikan tweet yang mengandung cyberbullying dari #hashtag yang ditentukan menggunakan algoritma Support Vector Machine (SVM) dan menandainya dengan label yang telah ditentukan. Selain itu, dilakukan perbandingan evaluasi untuk mencari akurasi yang paling optimal dengan menggunakan metode Split Data dan K-fold Cross Validation. Hasil penelitian menunjukkan nilai akurasi dari algoritma SVM menggunakan evaluasi Split data sebesar 80% dengan rasio perbandingan 90:10. Sedangkan, evaluasi menggunakan metode K-fold Cross Validation sebesar 73% pada K-fold = 5 dan 10."
http://jurusan.tik.pnj.ac.id/repositori/dok/149,Teknik Informatika,"Algoritma Logistic Regression, Cyberbullying, Instagram, Klasifikasi, Sentiment Analysis.",IMPLEMENTASI SENTIMENT ANALYSIS CYBERBULLYING PADA INSTAGRAM DENGAN ALGORITMA LOGISTIC REGRESSION,"Menurut survei yang dilakukan oleh Ditch The Label, Instagram menjadi media sosial dengan tingkat Cyberbullying tertinggi. Sebanyak 42% dari total 10.000 responden mengaku pernah mengalami Cyberbullying di Instagram. Sebagai upaya penurunan tingkat Cyberbullying, Instagram mengembangkan fitur seperti pembatasan jumlah komentar, penyembunyian komentar yang tidak pantas secara manual, pemblokiran akun serta pengaduan akun sebagai bentuk perlindungan terhadap user. Penelitian ini menggunakan Sentiment Analysis yang dikembangkan dengan metode CRISP-DM dan algoritma Logistic Regression untuk mendeteksi kata yang mengandung Cyberbullying dan NonCyberbullying pada caption postingan media sosial Instagram. Evaluasi menggunakan split data dan K-Vold Cross Validation menghasilkan akurasi optimal 75% menggunakan evaluasi split data."
http://jurusan.tik.pnj.ac.id/repositori/dok/150,Teknik Informatika,"naïve bayes, klasifikasi, python, Django, website, data mining",KLASIFIKASI PEMBERIAN PINJAMAN KREDIT MENGGUNAKAN NAÏVE BAYES (STUDI KASUS : BMT BERKAH MADANI),"KSPSS BMT Berkah Madani merupakan salah satu lembaga koperasi yang bergerak dalam pelayanan kredit berbasis syariah. Pada proses menjalankan simpan pinjam atau kredit, terdapat unsur-unsur ataupun nilai yang sudah ditetapkan dalam menentukan calon penerimaan kredit, dengan tujuan mengurangi risiko kegagalan pengembalian modal pinjaman, namun masih terdapat masalah bahwa ternyata hasil analisis secara manual masih tidak akurat dan berdampak pada pengembalian modal pinjaman yang macet. Untuk mengatasi hal tersebut maka dibangun suatu sistem klasifikasi pengajuan pinjaman menggunakan algoritma Naïve Bayes berbasis website menggunakan Bahasa pemograman python dan framework Django"
http://jurusan.tik.pnj.ac.id/repositori/dok/151,Teknik Informatika,"BLoC , Desain Pattern, Energy Management System Pattern, Flutter",IMPLEMENTASI DESAIN PATTERN BLOC DAN PATTERN REPOSITORY PADA APLIKASI ENERGY MANAGEMENT SYSTEM PT.PLN BERBASIS MOBILE DENGAN FLUTTER,"Tujuan Skripsi ini adalah untuk mengimplementasikan teknik desain untuk membangun sebuah perangkat lunak berbasis mobile dengan flutter berdasarkan studi kasus di PT. Indonesia Comnets Plus. PT. Indonesia Comnets Plus adalah anak perusahaan PT. PLN yang difokuskan untuk melayani kebutuhan PT.PLN terhadap jaringan telekomunikasi. Perusahaan ini membutuhkan sebuah aplikasi untuk dapat mendukung kegiatan operasionalnya yang memudahkan monitoring dan pembayaran pemakaian listrik untuk PLN Group. Metode yang akan diterapkan di dalam Skripsi ini adalah metode desain pattern berupa Pattern BLoC. BLoC atau Business Logic Component design pattern adalah design pattern yang membantu untuk memisahkan presentation dengan business logic sehingga komponen pada project terbagi menjadi presentational component, BLoC dan backend. Hasil yang diperoleh adalah merapihkan struktur fungsi dan penulisan pemrograman supaya bisa lebih mudah di mengerti dan reusable oleh pengembang-pengembang aplikasi selanjutnya. Pattern BLoC ini memperbolehkan developer untuk fokus dalam mengkonversikan event menjadi state dan pada saat suatu implementasi dirubah maka tidak perlu lagi banyak perubahan pada kode yang lainya."
http://jurusan.tik.pnj.ac.id/repositori/dok/157,Teknik Informatika,"JENJANG KARIR DOSEN, PENGAJUAN ANGKA KREDIT, SISTEM INFORMASI",Rancang Bangun Sistem Informasi Jenjang Karir Dosen (JTIK) Politeknik Negeri Jakarta Menggunakan Framework Laravel,Aplikasi ini di peruntukan untuk tim penilai dan dosen dalam memverifikasi dan mengajukan data pengajuan angka kredit
http://jurusan.tik.pnj.ac.id/repositori/dok/162,Teknik Informatika,"Framework, User interface, ReactJS, Elevenia, Atomic Design",Pembuatan Framework User Interface Elevenia Berbasis Web Menggunakan ReactJS,"Elevenia membutuhkan sebuah framework user interface untuk membantu tim developer membangun web secara cepat agar fitur elevenia tidak tertinggal kompetitor, karena tampilan web elevenia saat ini desainnya tidak konsisten dan struktur kodenya buruk. Menggunakan metodologi atomic design yang memecah komponen tampilan menjadi atom, molekul, dan organisme agar desain lebih terstruktur dan konsisten dengan tambahan utility class untuk menunjang penggunaan komponen. Komponen-komponen tersebut dibangun dengan bahasa javascript menggunakan framework ReactJS yang berbasis komponen. Pengembangannya menggunakan metode agile agar dapat menyesuaikan kebutuhan desain dan teknologi yang ada. Framework user interface yang dibuat dipublish menjadi package NPM dan dapat diinstall ke projek Elevenia. Selain package NPM, dibuat juga web dokumentasi cara penggunaan dari framework. Dengan framework user interface yang dibuat, web elevenia memiliki desain yang konsisten, struktur kodenya mudah dibaca, dan developer dapat membangun tampilan web dengan mudah dan cepat."
http://jurusan.tik.pnj.ac.id/repositori/dok/163,Teknik Informatika,"E-Kinerja, Kerja, Mobile",RANCANG BANGUN MOBILE E-KINERJA MENGGUNAKAN SPRING BOOT DAN IONIC DI KANTOR WILAYAH KEMENTERIAN AGAMA,"Elektronik kinerja (E-Kinerja) adalah aplikasi berbasis mobile yang berguna untuk memonitor kinerja dari Aparatur Sipil Negara yang bertugas di lingkungan kantor wilayah kementerian agama provinsi dki Jakarta. Aplikasi ini E-Kinerja juga mampu menganalisa beban kerja jabatan dan beban kerja unit/satuan kerja organisasi sebagai dasar perhitungan prestasi kerja dan pemberian insentif kerja. Berdasarkan pengujian yang telah dilakukan untuk aplikasi E-Kinerja pada Kantor Wilayah Kementerian Agama Provinsi DKI Jakarta dengan 17 skenario uji untuk seluruh percobaan pengujian berhasil, maka dapat disimpulkan persentasi pengujian sebesar 100%."
http://jurusan.tik.pnj.ac.id/repositori/dok/164,Teknik Informatika,"Magang, Rancang bangun, sistem management",RANCANG BANGUN INTERNSHIP MANAGEMENT SYSTEM BERBASIS WEB,"Sebuah perusahaan Jasa yang bergerak dalam Bidang Rancang Bangun Industri atau yang dikenal sebagai engineering, procurement, construction dan commisioning (EPCC) membutuhan banyak pemagang untuk menambah bantuan di perusahaan tersebut. Namun di perusahaan tersebut dalam pendataan belum memliki system informasi untuk mengelola pemangang yang ingin masuk di perusahan tersebut. Untuk itu dibutuhkan management system untuk menyelesaikan Permasalahan tersebut. Management system tersebut berfokus pada pendaftaran calon pemagang pada perusahaan tersebut. Aplikasi ini dibuat dengan tujuan mempermudah pengarsipan data untuk penerimaan calon peserta magang pada perusahaan. Aplikasi ini dibuat menggunakan berbasis website. RANCANG BANGUN INTERNSHIP MANAGEMENT SYSTEM BERBASIS WEB juga berguna untuk penseleksian calon peserta magang ,lalu aplikasi tersebut bisa untuk melakukan pendaftaran untuk siswa/ siswi dan mahasiswa /mahasiswi"
http://jurusan.tik.pnj.ac.id/repositori/dok/165,Teknik Informatika,"Codeigniter, Percetakan, PHP",Rancang Bangun Website Percetakan Printop Pada Modul Kasir Dan Customer Service Menggunakan Codeigniter,"Perancangan aplikasi ini dibuat menggunakan php dengan framework codeigniter yang bertujuan agar terciptanya sebuah aplikasi yang dapat melayani pelanggan secara online pada usaha percetakan. Aplikasi ini berbentuk sebuah website untuk mempermudah terjadinya integrasi antar data dan pertukaran informasi antar pelanggan dengan karyawan pada percetakan Printop. Perancangan aplikasi ini diperkuat oleh data di lapangan dimana jika terjadi lonjakan antrian panjang maka tempat tersebut menjadi padat dan tidak kondusif yang mempengaruhi kenyamanan pelanggan. Hasil dari perancangan ini hingga menjadi sebuah aplikasi diharapkan bisa menjadi cara untuk mempermudah proses pemesanan serta menjadi solusi dalam meminimalisir antrian panjang saat pesanan mulai ramai dan demi kenyamanan pelanggan agar tidak perlu menuggu waktu pengerjaan di tempat langsung, selain itu pelanggan dapat memesannya dimana saja."
http://jurusan.tik.pnj.ac.id/repositori/dok/167,Teknik Informatika,"codeigniter, percetakan, php",RANCANG BANGUN APLIKASI WEBSITE PERCETAKAN PRINTOP PADA MODUL CUSTOMER DAN EDITOR MENGGUNAKAN CODEIGNITER,"Perancangan aplikasi ini dibuat menggunakan php dengan framework codeigniter yang bertujuan agar terciptanya sebuah aplikasi yang dapat melayani pelanggan secara online pada usaha percetakan. Aplikasi ini berbentuk sebuah website untuk mempermudah terjadinya integrasi antar data dan pertukaran informasi antar pelanggan dengan karyawan pada percetakan Printop. Pelanggan dapat menentukan spesifikasi untuk produk yang pilih sesuai dengan kebutuhan. Perancangan aplikasi ini diperkuat oleh data di lapangan dimana jika terjadi kepadatan pengunjung maka tempat tersebut menjadi tidak kondusif yang mempengaruhi kenyamanan pelanggan. Hasil dari perancangan ini hingga menjadi sebuah aplikasi diharapkan bisa menjadi cara untuk mempermudah proses pemesanan serta menjadi solusi dalam meminimalisir kepadatan pengunjung di lokasi percetakan saat pesanan mulai ramai dan demi kenyamanan pelanggan agar tidak perlu menuggu waktu pengerjaan di tempat langsung, selain itu pelanggan dapat memesannya dimana saja."
http://jurusan.tik.pnj.ac.id/repositori/dok/168,Teknik Informatika,"Pelanggaran, Microservice, Lalu Lintas, Service",IMPLEMENTASI ARSITEKTUR MICROSERVICE PADA BACKEND SISTEM INFORMASI ATLANTAS BERBASIS WEBSITE,"Jumlah pelanggaran lalu lintas yang terjadi di Wilayah Depok dari tahun 2017 sampai 2019 mengalami fluktuasi, dati tahun 2017 sebanyak 33.600 kasus, 2018 sebanyak 52.100 kasus dan 2019 sebanyak 42971 kasus. Dalam setiap tahunnya peningkatan pelanggaran terjadi dan kemampuan aplikasi dalam pendistribusian data akan menurun. Hal ini terjadi pada Satuan Lalu Lintas Polres Metro Depok, dengan semakin banyaknya penanganan pencatatan data kecelakaan dan data pelanggaran yang terjadi di Kota Depok tentunya harus diimbangi dengan peningkatan sistem sebagai media pelaporan secara online. Dari penjelasan diatas dapat disimpulkan untuk memecahkan proses tersebut perlu adanya sebuah arsitektur baru yaitu microservice. Microservice memungkinkan pengembangan fungsi perangkat lunak dipecah menjadi bagian – bagian service yang kecil dan terfokus menjadikan service akan memiliki kemampuan resource yang bisa diatur dengan tepat dan membagi fungsionalitas aplikasi menjadi layanan yang kecil dan saling berhubungan menjadi satu kesatuan bisnis proses aplikasi. Arsitektur ini mengintegrasikan data antar satuan dan mendistribusikan data terkait adanya kasus pelanggaran lalu lintas atau kecelakaan yang terjadi secara realtime oleh petugas polisi setempat serta menyajikan informasi data pelanggaran lalu lintas dan kecelakaan yang spesifik."
http://jurusan.tik.pnj.ac.id/repositori/dok/169,Teknik Informatika,"beasiswa, AHP, sistem pendukung keputusan",Rancang Bangun Sistem Informasi Beasiswa Berbasis Website,"Aplikasi Berbasis Website yang mengolah data beasiswa dan menunjang proses kelola data beasiswa, pendaftaran beasiswa hingga hasil akhir status beasiswa apakah diterima atau ditolak. Aplikasi ini dikembangkan dengan framework codeigniter dan database mysql."
http://jurusan.tik.pnj.ac.id/repositori/dok/172,Teknik Informatika,"Object 3D Modelling, Online Shop, RestApi, Unity3D, Extreme Programming",IMPLEMENTASI 3D MODELING DALAM E-SHOP SUKU CADANG MOTOR BERBASIS MOBILE APPLICATION,"Penelitian ini tujuan membuat sebuah aplikasi penjualan online suku cadang motor dengan objek barangnya berbentuk 3D. Online shop merupakan salah satu opsi berbelanja kebutuhan sehari – hari tanpa harus keluar rumah, tentu saja ini membuat banyak konsumen di mudahkan karena dapat menghemat waktu dan mudah mencari barang yang ingin di beli tanpa harus keliling dari satu tempat ke tempat yang lain, akan tetapi banyak konsumen yang kecewa saat membeli barang di online shop karna barang tidak sesuai degan apa yang di tampilkan oleh penjual, terutama dari segi bentuk, dimensi dan kecocokan. Maka dari pihak penjual di tuntut untuk meningkatkan layanan kepada konsumen supaya barang yang di beli sesuai dengan harapan konsumen itu sendiri. Solusi dari masalah tersebut, maka dibuatlah sebuah aplikasi online shop yang menjual produk dengan object 3D modelling, Sehingga dapat meminimalisirkan kesalahan konsumen dalam memilih barang dan dapat menarik ketertarikan kosumen terhadap barang yang di jual oleh online shop. Object 3D modelling adalah proses untuk menciptakan objek 3D yang ingin dituangkan dalam bentuk visual nyata, baik secara bentuk, tekstur, dan ukuran objeknya. Pengertian lainnya adalah sebuah teknik dalam komputer grafis untuk memproduksi representasi digital dari suatu objek dalam tiga dimensi baik benda mati maupun hidup. Dalam penelitian ini penulis menerapkan tampilan 3D yakni dengan menggunakan bantuan software unity3D sebagai alat bantu menampilkan produk kedalam bentuk 3D."
http://jurusan.tik.pnj.ac.id/repositori/dok/180,Teknik Informatika,"Sistem Tata Surya, Augmented Reality, Media Edukasi Interaktif",Pembuatan Video Animasi dan User Interface untuk Media Edukasi Interaktif “Sistem Tata Surya” Menggunakan Teknologi Augmented Reality Berbasis Object Detection,"Sistem tata surya merupakan salah satu materi bidang pembelajaran ilmu pengetahuan alam yang diajarkan pada kelas V dan VI di setiap sekolah dasar, salah satunya pada kelas VI SDN 01 Lenteng Agung. Guru memiliki keterbatasan dalam penyampaian materi sistem tata surya yang hanya melalui media buku cetak. Ketertarikan siswa terhadap materi tersebut membuat guru ingin materi sistem tata surya dapat disampaikan melalui media yang lebih menarik. Media edukasi interaktif berteknologi augmented reality dipilih sebagai media pembelajaran yang didalamnya terdapat visualisasi benda-benda sistem tata surya dalam bentuk 3D, video animasi 2D, dan game serta quiz edukasi. Menurut Masri dan Lasmi dalam jurnalnya, umumnya aplikasi yang menerapkan teknologi augmented reality akan memberikan informasi kepada penggunanya dengan jelas, real-time dan interaktif (Masri & Lasmi, 2019). Metode yang digunakan dalam penelitian ini adalah metode Villamil Molina. Adapun tujuan penelitian ini yaitu membuat video animasi dan user interface yang digunakan dalam pembuatan media edukasi interaktif."
http://jurusan.tik.pnj.ac.id/repositori/dok/181,Teknik Informatika,"Repositori, Web Semantik, Ontologi, RDF, SPARQL",RANCANG BANGUN SISTEM REPOSITORI BERBASIS WEB SEMANTIK,"Arsip adalah catatan yang berisi rekam jejak informasi dari kumpulan lembar data cetak yang sangat penting di lembaga yang berisi karya mahasiswa dan dosen seperti jurnal, laporan praktik kerja lapangan, jadwal kuliah, serta surat edaran dari departemen. Saat ini semua koleksi arsip masih dilakukan secara konvensional di mana pekerjaan diserahkan kepada dosen dalam bentuk dokumen cetak dan juga file salinan pada CD dan kemudian menyimpan penyimpanan yang ada. Selain itu, meminjam file untuk siswa juga sulit diakses dalam melihat isi jurnal atau laporan arsip alumni sebelumnya. Oleh karena itu inilah yang mendasari pembuatan desain sistem repositori untuk mengoptimalkan penggunaan teknologi informasi dalam proses penyimpanan dokumen yang diarsipkan. Penelitian ini didasarkan pada situs web menggunakan kerangka kerja berbasis web semantik. Penggunaan teknologi web semantik digunakan untuk memudahkan pencarian arsip pada situs web repositori sehingga arsip yang dicari akan sesuai dengan apa yang diinginkan."
http://jurusan.tik.pnj.ac.id/repositori/dok/183,Teknik Informatika,"React Native, Segmentasi, Canny Edge Detection, Pytesseract, OCR.",RANCANG BANGUN SISTEM INFORMASI ATLANTAS DENGAN PENGENALAN NOMOR INDUK KEPENDUDUKAN BERBASIS ANDROID,"Atlantas merupakan rancang bangun aplikasi mobile yang dikembangkan menggunakan framework React Native. Aplikasi ini digunakan untuk membantu menindak pelanggaran lalu lintas. Fitur-fitur yang terdapat dalam aplikasi ini antara lain terdapat peta untuk menggambarkan lokasi yang rawan terjadi kecelakaan, sehingga memudahkan polisi lalu lintas membuat skema operasi dan juga terdapat form input ketika menindak pelanggaran. Pengenalan NIK adalah salah satu fitur dari form input tersebut yaitu proses untuk mengenali nomor identitas gambar kartu penduduk Indonesia. Fitur ini dikembangkan menggunakan OpenCV untuk proses segmentasi bagian NIK dari KTP dengan algoritma Canny. Pytesseract adalah tool Optical Character Recognition (OCR) yang digunakan untuk mengenali gambar yang tersegmentasi. Model Pengenalan Nomor Induk Penduduk ini diuji dengan beberapa kategori antara lain: tinta tebal, tinta pudar, tinta jelas yang diuji menggunakan 7 sampel ktp dengan 2 kali percobaan cahaya jelas dan cahaya redup. Akurasi yang dihasilkan dari segmentasi ini 78,6% dan untuk akurasi pengenalan jumlah karakternya 88,63% dari 16 digit karakter NIK dengan waktu rata-rata 2,84 detik. Fitur ini masih butuh dikembangkan agar mendapatkan hasil yang maksimal. Dari segi aplikasi secara keseluruhan, aplikasi ini sudah memenuhi kebutuhan pengguna meskipun terdapat beberapa komponen yang tidak berfungsi sebagaimana mestinya selama proses pengujian."
http://jurusan.tik.pnj.ac.id/repositori/dok/184,Teknik Informatika,"Sistem informasi, Sewa, Ruang, Website",Rancang Bangun Sistem Informasi TempatIn Aplikasi E-Commerce Pemesanan dan Penyewaan Ruangan,"Sewa ruang telah menjadi kebutuhan untuk berbagai jenis organisasi sosial atau kegiatan kelompok, seperti pernikahan, pertemuan, seminar, workshop, dll. Selain itu, penyewaan ruang sekarang menjadi solusi untuk startup, pekerja lepas dan pekerja nomaden digital, beberapa di antaranya bergerak sesuai dengan proyek mereka, sehingga mereka akan menghemat lebih banyak uang dengan menyewa ruang kerja. Sudah ada banyak penyedia ruang di Depok, dari menyewa ruang pernikahan hingga ruang kerja bersama. Beberapa dari mereka masih dilakukan secara manual dan tidak ada sistem informasi untuk mengelola informasi ruang yang dapat dilihat oleh pelanggan. Sistem informasi berbasis website ini membantu pengguna untuk mendaftarkan tempat atau ruang individu untuk disewa. Sistem ini dirancang untuk memenuhi semua kebutuhan penyedia tempat akan penyewaan ruangan, mulai dari informasi ruangan, laporan informasi pelanggan, dan jadwal pemesanan. Juga website ini terintegrasi pada aplikasi, sehingga pelanggan dapat mengakses aplikasi untuk mengetahui informasi terbaru dari ruangan yang dibutuhkan dan pemesanan ruangan dalam periode waktu yang singkat."
http://jurusan.tik.pnj.ac.id/repositori/dok/185,Teknik Informatika,"algoritma klasifikasi, naïve bayes classifier, sosial media anonim, tell app.",Analisis Sentimen Story pada Aplikasi Tell Menggunakan Metode Naive Bayes Classifier,"Sosial media merupakan tempat untuk mencurahkan perasaan seseorang yang dialami melalui media berbentuk teks atau gambar. Dalam bentuk teks atau gambar, seseorang dapat menggambarkan perasaan yang dirasakan pada saat itu menggunakan bahasa atau gambar yang menggambarkan perasaan yang dialami. Namun, terkadang sosial media tidak hanya digunakan untuk kepentingan pencurahan perasaan, namun juga untuk membagikan konten negatif. Tell app merupakan sosial media berbasis anonim yang memiliki fitur untuk membagikan post dalam bentuk tulisan dimana para penggunanya tidak perlu menggunakan profil dan tidak takut untuk ketahuan saat membagikan keluh kesah. Kendala yang dialami Tell app adalah, beberapa pengguna menggunakan fitur anonim untuk membagikan konten negatif, seperti, konten seksual, bullying, SARA, dan hate speech. Melihat banyaknya konten yang dilaporkan namun tidak sesuai dengan jumlah tim yang menangani konten tersebut, dan juga setiap anggota tim memiliki keterbatasan waktu, sehingga konten-konten yang dilaporkan kadangkala terlewat untuk ditindak. Dalam penelitian ini, dilakukan analisis sentimen menggunakan naïve bayes classifier pada setiap post yang dikirimkan pengguna untuk membedakan antara konten negatif dan tidak negatif. Akurasi program yang dihasilkan dalam penelitian ini sebesar 67.7% dimana menggunakan teknik validasi k-fold cross validation menghasilkan akurasi optimal 70%."
http://jurusan.tik.pnj.ac.id/repositori/dok/187,Teknik Informatika,"E-Kinerja, Kerja, Mobile",RANCANG BANGUN MOBILE E-KINERJA MENGGUNAKAN SPRING BOOT DAN IONIC DI KANTOR WILAYAH KEMENTERIAN AGAMA,"Elektronik kinerja (E-Kinerja) adalah aplikasi berbasis mobile yang berguna untuk memonitor kinerja dari Aparatur Sipil Negara yang bertugas di lingkungan kantor wilayah kementerian agama provinsi dki Jakarta. Aplikasi ini E-Kinerja juga mampu menganalisa beban kerja jabatan dan beban kerja unit/satuan kerja organisasi sebagai dasar perhitungan prestasi kerja dan pemberian insentif kerja. Berdasarkan pengujian yang telah dilakukan untuk aplikasi E-Kinerja pada Kantor Wilayah Kementerian Agama Provinsi DKI Jakarta dengan 17 skenario uji untuk seluruh percobaan pengujian berhasil, maka dapat disimpulkan persentasi pengujian sebesar 100%."
http://jurusan.tik.pnj.ac.id/repositori/dok/191,Teknik Informatika,"Tabu Search Algorithm, Google Maps API, Jasa Pengiriman, Penjadwalan dan Perutean",Rancang Bangun Modul Penjadwalan dan Perutean dengan Algoritma Tabu Search pada Sistem Informasi Pengiriman Berbasis Website,Rancang Bangun Modul Penjadwalan dan Perutean dengan Algoritma Tabu Search pada Sistem Informasi Pengiriman Berbasis Website untuk PT Delima Kargo Express Menggunakan Framework CodeIgniter dan PostgreSQL
